ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T40C06_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C06_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C06_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C06_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C06__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C07_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C07_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C07_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C07_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C07_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C07_acam, energyCAM, , Accumulator, 25409410000, 12, 133027856418.639313, 1767452260359.962646, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C07_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C07_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C07_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C07_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C07__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C08_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C08_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C08_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C08_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C08_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C08_acam, energyCAM, , Accumulator, 25409410000, 12, 132807449272.952103, 1766864466519.048828, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C08_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C08_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C08_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C08_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C08__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C09_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C09_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C09_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C09_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C09_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C09_acam, energyCAM, , Accumulator, 25409410000, 12, 132511990744.031006, 1765435072082.369141, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C09_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C09_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C09_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C09_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C09__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C10_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C10_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C10_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C10_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C10_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C10_acam, energyCAM, , Accumulator, 25409410000, 12, 132417405787.363098, 1765497980347.280029, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C10_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C10_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C10_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C10_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C10__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C11_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C11_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C11_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C11_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C11_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C11_acam, energyCAM, , Accumulator, 25409410000, 12, 132994129974.224045, 1767591175453.201172, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C11_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C11_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C11_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C11_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C11__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C12_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C12_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C12_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C12_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C12_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C12_acam, energyCAM, , Accumulator, 25409410000, 12, 133119173414.123032, 1768198906131.747559, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C12_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C12_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C12_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C12_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C12__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C13_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C13_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C13_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C13_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C13_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C13_acam, energyCAM, , Accumulator, 25409410000, 12, 131924537167.974899, 1763877767884.021973, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C13_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C13_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C13_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C13_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C13__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C14_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C14_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C14_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C14_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C14_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C14_acam, energyCAM, , Accumulator, 25409410000, 12, 132419000927.051025, 1765128220556.231689, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C14_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C14_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C14_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C14_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C14__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C15_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C15_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C15_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C15_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C15_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C15_acam, energyCAM, , Accumulator, 25409410000, 12, 132336381100.620956, 1765383018908.097168, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C15_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C15_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C15_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C15_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C15__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T41_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 20567750, 0, 0, 20567750, 20567750, 1, 1
T41_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 8272065, 0, 0, 11312065, 17392065, 1, 2
T41_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 20367649, 0, 0, 20367649, 20367649, 1, 1
T41_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0
T41C00_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41C00_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T41C00_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T41C00_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T41C00_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T41C00_acam, energyCAM, , Accumulator, 25409410000, 12, 133067128737.142853, 1767778772952.483398, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T41C00_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T41C00_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T41C00_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T41C00_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T41C00__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T41C01_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41C01_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T41C01_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T41C01_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T41C01_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T41C01_acam, energyCAM, , Accumulator, 25409410000, 12, 132747593419.178467, 1767396511460.760010, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T41C01_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T41C01_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T41C01_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T41C01_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T41C01__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T41C02_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41C02_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T41C02_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T41C02_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T41C02_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T41C02_acam, energyCAM, , Accumulator, 25409410000, 12, 132995900337.980911, 1768408728504.849365, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T41C02_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T41C02_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T41C02_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T41C02_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T41C02__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T41C03_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41C03_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T41C03_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T41C03_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T41C03_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T41C03_acam, energyCAM, , Accumulator, 25409410000, 12, 133226210290.846863, 1767914176280.763672, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T41C03_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T41C03_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T41C03_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T41C03_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T41C03__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T41C04_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41C04_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T41C04_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T41C04_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T41C04_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T41C04_acam, energyCAM, , Accumulator, 25409410000, 12, 132921228171.897217, 1767233488786.225830, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T41C04_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T41C04_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T41C04_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T41C04_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T41C04__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T41C05_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41C05_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T41C05_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T41C05_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T41C05_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T41C05_acam, energyCAM, , Accumulator, 25409410000, 12, 133431452548.606522, 1771374420007.613281, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T41C05_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T41C05_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T41C05_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T41C05_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T41C05__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T41C06_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41C06_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T41C06_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T41C06_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T41C06_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T41C06_acam, energyCAM, , Accumulator, 25409410000, 12, 132550591427.648605, 1765487895842.013428, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T41C06_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T41C06_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T41C06_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T41C06_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T41C06__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T41C07_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T41C07_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T41C07_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T41C07_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T41C07_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T41C07_acam, energyCAM, , Accumulator, 25409410000, 12, 131890877798.187149, 1763160807143.877686, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T41C07_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T41C07_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T41C07_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
