ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T11C00_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C00__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C01_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C01_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C01_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C01_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C01_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C01_acam, energyCAM, , Accumulator, 104921410000, 3, 560731823587.478516, 7390808576853.708984, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C01_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C01_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C01_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C01_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C01__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C02_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C02_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C02_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C02_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C02_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C02_acam, energyCAM, , Accumulator, 104921410000, 3, 559458506949.366089, 7385276756582.640625, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C02_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C02_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C02_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C02_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C02__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C03_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C03_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C03_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C03_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C03_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C03_acam, energyCAM, , Accumulator, 104921410000, 3, 559677352180.413574, 7383069109028.311523, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C03_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C03_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C03_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C03_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C03__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C04_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C04_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C04_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C04_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C04_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C04_acam, energyCAM, , Accumulator, 104921410000, 3, 560142699047.045898, 7387746853026.533203, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C04_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C04_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C04_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C04_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C04__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C05_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C05_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C05_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C05_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C05_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C05_acam, energyCAM, , Accumulator, 104921410000, 3, 560031790908.353638, 7386422948423.609375, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C05_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C05_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C05_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C05_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C05__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C06_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C06_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C06_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C06_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C06_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C06_acam, energyCAM, , Accumulator, 104921410000, 3, 561474648712.603882, 7393919695317.959961, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C06_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C06_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C06_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C06_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C06__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C07_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C07_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C07_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C07_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C07_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C07_acam, energyCAM, , Accumulator, 104921410000, 3, 557999676375.360596, 7376083791285.034180, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C07_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C07_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C07_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C07_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C07__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C08_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C08_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C08_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C08_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C08_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C08_acam, energyCAM, , Accumulator, 104921410000, 3, 559590337746.406738, 7384961202816.101562, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C08_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C08_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C08_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C08_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C08__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C09_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C09_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C09_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C09_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C09_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C09_acam, energyCAM, , Accumulator, 104921410000, 3, 560348454072.994507, 7390651061007.283203, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C09_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C09_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C09_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C09_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C09__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C10_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C10_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C10_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C10_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C10_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C10_acam, energyCAM, , Accumulator, 104921410000, 3, 559843131023.462158, 7387497662788.053711, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C10_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C10_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C10_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C10_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C10__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C11_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C11_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C11_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C11_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C11_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C11_acam, energyCAM, , Accumulator, 104921410000, 3, 558899678384.243164, 7383332837142.027344, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C11_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C11_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C11_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C11_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C11__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C12_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C12_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C12_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C12_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C12_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C12_acam, energyCAM, , Accumulator, 104921410000, 3, 560757873274.408447, 7391529536511.159180, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C12_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C12_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C12_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C12_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C12__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C13_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C13_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C13_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C13_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C13_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C13_acam, energyCAM, , Accumulator, 104921410000, 3, 559710420003.242554, 7389634114853.611328, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C13_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C13_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C13_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C13_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C13__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C14_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C14_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C14_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C14_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C14_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C14_acam, energyCAM, , Accumulator, 104921410000, 3, 558746748190.383789, 7384487734154.834961, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C14_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C14_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C14_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C14_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C14__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T11C15_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T11C15_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T11C15_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T11C15_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T11C15_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T11C15_acam, energyCAM, , Accumulator, 104921410000, 3, 560759567337.620117, 7391163929769.417969, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T11C15_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T11C15_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T11C15_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T11C15_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T11C15__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T12_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T12_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 84897350, 0, 0, 84897350, 84897350, 1, 1
T12_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 34254465, 0, 0, 46894465, 72174465, 1, 2
T12_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 84097249, 0, 0, 84097249, 84097249, 1, 1
T12_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
T12C00_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T12C00_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T12C00_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T12C00_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T12C00_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T12C00_acam, energyCAM, , Accumulator, 104921410000, 3, 561525691400.746582, 7395661860575.792969, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T12C00_acam, energyDAC, , Accumulator, 104921410000, 3, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T12C00_acam, energySA, , Accumulator, 104921410000, 3, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T12C00_acam, energyPC, , Accumulator, 104921410000, 3, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T12C00_acam, energyREG, , Accumulator, 104921410000, 3, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T12C00__mpe, activeCycle, , Accumulator, 104921410000, 3, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T12C01_ctrl, activeCycleF, , Accumulator, 104921410000, 3, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T12C01_ctrl, activeCycleD, , Accumulator, 104921410000, 3, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T12C01_ctrl, activeCycleM, , Accumulator, 104921410000, 3, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T12C01_ctrl, activeCycleALU, , Accumulator, 104921410000, 3, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T12C01_ctrl, activeCycleFPU, , Accumulator, 104921410000, 3, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
