ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T43C09_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 69970682769.419144, 929774880042.366577, 0.646400, 87.552000
T43C09_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T43C09_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T43C09_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T43C09_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T43C09__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T43C10_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T43C10_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T43C10_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T43C10_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T43C10_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T43C10_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70013885245.951019, 929960907283.941040, 0.646400, 87.552000
T43C10_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T43C10_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T43C10_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T43C10_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T43C10__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T43C11_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T43C11_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T43C11_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T43C11_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T43C11_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T43C11_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70112030298.496964, 930341346489.116211, 0.646400, 87.552000
T43C11_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T43C11_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T43C11_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T43C11_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T43C11__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T43C12_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T43C12_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T43C12_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T43C12_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T43C12_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T43C12_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70153205260.813126, 930133489502.187256, 0.646400, 87.552000
T43C12_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T43C12_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T43C12_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T43C12_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T43C12__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T43C13_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T43C13_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T43C13_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T43C13_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T43C13_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T43C13_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70346525880.684586, 931429912183.668213, 0.646400, 87.552000
T43C13_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T43C13_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T43C13_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T43C13_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T43C13__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T43C14_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T43C14_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T43C14_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T43C14_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T43C14_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T43C14_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70204072371.480804, 930772013200.040405, 0.646400, 87.552000
T43C14_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T43C14_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T43C14_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T43C14_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T43C14__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T43C15_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T43C15_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T43C15_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T43C15_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T43C15_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T43C15_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70059299542.169662, 930190420552.917603, 0.646400, 87.552000
T43C15_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T43C15_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T43C15_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T43C15_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T43C15__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 10929914, 10929914, 10929914, 1, 1, 0, 0, 0, 0
T44_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 5977606, 9177606, 4377606, 1, 2, 0, 0, 0, 0
T44_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 10819813, 10819813, 10819813, 1, 1, 0, 0, 0, 0
T44_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
T44C00_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C00_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C00_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C00_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C00_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C00_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70314029296.865372, 931404879727.711304, 0.646400, 87.552000
T44C00_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C00_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C00_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C00_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C00__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C01_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C01_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C01_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C01_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C01_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C01_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 69760077054.775116, 928383575546.449951, 0.646400, 87.552000
T44C01_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C01_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C01_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C01_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C01__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C02_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C02_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C02_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C02_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C02_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C02_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 69773849890.449432, 929037222093.036621, 0.646400, 87.552000
T44C02_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C02_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C02_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C02_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C02__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C03_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C03_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C03_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C03_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C03_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C03_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70160875031.798325, 930710468588.085938, 0.646400, 87.552000
T44C03_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C03_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C03_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C03_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C03__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C04_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C04_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C04_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C04_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C04_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C04_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70239681908.673782, 930783770563.261963, 0.646400, 87.552000
T44C04_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C04_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C04_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C04_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C04__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C05_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C05_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C05_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C05_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C05_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C05_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70263300435.681107, 930949162090.921997, 0.646400, 87.552000
T44C05_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C05_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C05_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C05_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C05__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C06_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C06_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C06_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C06_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C06_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C06_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70216513944.112320, 930624758997.160156, 0.646400, 87.552000
T44C06_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C06_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C06_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C06_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C06__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C07_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C07_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C07_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C07_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C07_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C07_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70090505913.223511, 930264932989.572266, 0.646400, 87.552000
T44C07_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C07_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C07_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C07_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C07__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C08_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C08_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C08_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C08_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C08_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C08_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70070491870.500473, 930247673965.753418, 0.646400, 87.552000
T44C08_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C08_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C08_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C08_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C08__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C09_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C09_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C09_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C09_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C09_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C09_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70273299777.380630, 931147986687.242798, 0.646400, 87.552000
T44C09_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C09_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C09_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T44C09_acam, energyREG, , Accumulator, 13497115000, 13, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T44C09__mpe, activeCycle, , Accumulator, 13497115000, 13, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T44C10_ctrl, activeCycleF, , Accumulator, 13497115000, 13, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T44C10_ctrl, activeCycleD, , Accumulator, 13497115000, 13, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T44C10_ctrl, activeCycleM, , Accumulator, 13497115000, 13, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T44C10_ctrl, activeCycleALU, , Accumulator, 13497115000, 13, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T44C10_ctrl, activeCycleFPU, , Accumulator, 13497115000, 13, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T44C10_acam, energyCAM, , Accumulator, 13497115000, 13, 0, 0, 26316800000, 0, 0, 70278977825.387268, 931042779787.171509, 0.646400, 87.552000
T44C10_acam, energyDAC, , Accumulator, 13497115000, 13, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T44C10_acam, energySA, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T44C10_acam, energyPC, , Accumulator, 13497115000, 13, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
